AphiaID,Phylum,Class,_Order,Family,Genus,sr_Less_than_10,sr_11_to_20,sr_21_to_100,sr_101_to_200,sr_201_to_500,sr_More_than_500,m_Soft,m_Tunic,m_Exoskeleton,m_Crustose,m_Cushion,m_Stalked,l_Less_than_1,l_1_to_3,l_3_to_10,l_More_than_10,ed_Asexual,ed_Sexual_pelagic,ed_Sexual_benthic,ed_Sexual_brooded,ld_Pelagic_planktotrophic,ld_Pelagic_lecithotrophic,ld_Benthic_direct,lh_Tube_dwelling,lh_Burrow_dwelling,lh_Free_living,lh_Crevice_hole_under_stones,lh_Epi_endo_biotic,lh_Attached_to_substratum,sp_Surface,sp_Shallow_infauna_0_to_5cm,sp_Mid_depth_infauna_5_to_10cm,sp_Deep_infauna_more_than_10cm,f_Suspension,f_Surface_deposit,f_Subsurface_deposit,f_Scavenger,f_Predator,f_Parasite,mob_Sessile,mob_Swim,mob_Crawl_creep_climb,mob_Burrower,b_Diffusive_mixing,b_Surface_deposition,b_Upward_conveyor,b_Downward_conveyer,b_None
101436,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Phtisica,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0
101442,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pseudoprotella,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0
101361,Arthropoda,Malacostraca,Amphipoda,Caprellidae,,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,1,0,3,0,0,0,1,1,0,0,1,0,0,3,3,0,0,1,0,0,0
101669,Arthropoda,Malacostraca,Amphipoda,Cheirocratidae,Cheirocratus,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,1,1,1,0,0,0
101489,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,3,3,0,0,0,0
236898,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Crassicorophium,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,3,3,1,0,1,0,0,0
101470,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Leptocheirus,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,3,1,1,0,0,0
236501,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Medicorophium,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,3,3,3,3,0,0,0,0
148591,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Monocorophium,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101574,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Protomedeia,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0
101376,Arthropoda,Malacostraca,Amphipoda,Corophiidae,,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,3,3,1,1,1,0,0,0
101494,Arthropoda,Malacostraca,Amphipoda,Cressidae,Cressa,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0
101498,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,Dexamine,1,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0
101499,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,Guernea,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,3,1,1,1,0,0,0
101503,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,Tritaeta,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101378,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,3,3,1,1,1,0,0,0
101736,Arthropoda,Malacostraca,Amphipoda,Dulichiidae,Dyopedos,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,1,0,0,0
101738,Arthropoda,Malacostraca,Amphipoda,Dulichiidae,Paradulichia,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0
101506,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1
101672,Arthropoda,Malacostraca,Amphipoda,Eriopisidae,Eriopisa,0,3,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,1,3,0,0,0,3,3,0,0,0,0,3,3,1,1,1,0,0,0
101519,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Eusirus,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,1,3,3,0,0,0
101533,Arthropoda,Malacostraca,Amphipoda,Gammarellidae,Gammarellus,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,1,3,3,0,0,0
101535,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Echinogammarus,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,1,0,0,0,3,0,0,3,0,0,3,3,0,0,1,0,0,0
101546,Arthropoda,Malacostraca,Amphipoda,Haustoriidae,Haustorius,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,1,1,3,0,0,0
101554,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,1,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,1,0,0,3,0,0,3,3,0,0,3,0,0,0
101567,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ericthonius,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,1,0,0,0
101571,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101493,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Siphonoecetes,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,1,3,0,0,2,2,0,0,0,0,0,3,3,0,0,3,0,0,0
101389,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,3,0,0,1,0,0,0
101580,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,Leucothoe,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,3,0,0,0,0,3,3,1,3,3,0,0,0
101581,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Idunella,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,3,0,0,1,0,0,0
101582,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,Liljeborgia,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,1,3,1,0,0,3,3,0,0,0,2,0,1,0,0,0,3,3,1,1,1,0,0,0
101620,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Lysianassa,1,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101395,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,,1,1,1,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,1,0,0,0,0,0,3,1,0,0,3,3,1,1,3,0,0,0
101668,Arthropoda,Malacostraca,Amphipoda,Maeridae,Ceradocus,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,1,1,1,0,0,0
101671,Arthropoda,Malacostraca,Amphipoda,Maeridae,Elasmopus,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,3,0,0,0,3,0,0,1,0,0,3,3,0,0,1,0,0,0
101675,Arthropoda,Malacostraca,Amphipoda,Maeridae,Maera,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,3,1,1,0,0,0
101676,Arthropoda,Malacostraca,Amphipoda,Maeridae,Maerella,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,3,0,1,1,0,0,0
236530,Arthropoda,Malacostraca,Amphipoda,Maeridae,Othomaera,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,3,3,0,0,1,0,0,0
475166,Arthropoda,Malacostraca,Amphipoda,Maeridae,,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,3,3,1,1,1,0,0,0
101664,Arthropoda,Malacostraca,Amphipoda,Megaluropidae,Megaluropus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,1,3,0,0,0,0
101665,Arthropoda,Malacostraca,Amphipoda,Melitidae,Abludomelita,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101679,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,0,0,0,1,1,0,0,0,0,0,3,3,0,0,1,0,0,0
101397,Arthropoda,Malacostraca,Amphipoda,Melitidae,,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,3,3,1,1,1,0,0,0
101684,Arthropoda,Malacostraca,Amphipoda,Melphidippidae,Melphidippella,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,1,0,0,0
101561,Arthropoda,Malacostraca,Amphipoda,Microprotopidae,Microprotopus,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,3,3,0,0,1,0,0,0
101691,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Bathymedon,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,3,3,1,1,0,0,0
101694,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Monoculodes,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,3,0,0,3,0,0,3,3,3,1,3,0,0,0
101701,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Perioculodes,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,2,2,0,0,0,0,3,3,3,1,3,0,0,0
101702,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Pontocrates,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,2,2,2,0,0,0,0,3,3,3,1,3,0,0,0
101704,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Synchelidium,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,3,1,3,0,0,0
101705,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Westwoodilla,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,3,1,3,0,0,0
101400,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,1,1,1,0,1,0,0,3,3,3,1,3,0,0,0
101708,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Halicoides,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,3,0,1,1,0,0,0
101709,Arthropoda,Malacostraca,Amphipoda,Pardaliscidae,Nicippe,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,3,0,1,1,0,0,0
101558,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101563,Arthropoda,Malacostraca,Amphipoda,Photidae,Photis,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101716,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Harpinia,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,2,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,2,2,3,0,0,0
101721,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Parametaphoxus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,1,1,3,0,0,0
101722,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Paraphoxus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,2,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,3,2,1,3,0,0,0
101723,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Phoxocephalus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,1,1,3,0,0,0
101403,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,1,1,1,0,0,0,0,3,3,1,1,3,0,0,0
101729,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Parapleustes,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,2,3,3,0,0,0
101405,Arthropoda,Malacostraca,Amphipoda,Podoceridae,,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0
101652,Arthropoda,Malacostraca,Amphipoda,Scopelocheiridae,Scopelocheirus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101757,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,Stegocephaloides,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0
101764,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Metopa,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,3,0,0,0,0,1,0,1,0,1,0,3,3,0,0,1,0,0,1
101768,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Parametopa,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,3,0,0,0,0,1,0,1,0,1,0,3,3,0,0,1,0,0,1
101770,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,3,0,0,0,0,1,0,1,0,1,0,3,3,0,0,1,0,0,1
101772,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenula,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,3,0,0,0,0,1,0,1,0,1,0,3,3,0,0,1,0,0,1
101409,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,3,0,0,0,0,1,0,1,0,1,0,3,3,0,0,1,0,0,1
101780,Arthropoda,Malacostraca,Amphipoda,Synopiidae,Tiron,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0
101610,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Hippomedon,1,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,3,0,0,0,0,0,3,1,0,0,3,3,2,1,3,0,0,0
101619,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101633,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Orchomene,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101634,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Orchomenella,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101661,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101662,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosites,0,3,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
176955,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,1,0,0,0,0,0,3,1,0,0,3,3,1,1,3,0,0,0
101474,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,2,2,0,0,1,1,2,0,0,0,0,3,3,2,1,1,0,0,0
101592,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101624,Arthropoda,Malacostraca,Amphipoda,Uristidae,Menigrates,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101658,Arthropoda,Malacostraca,Amphipoda,Uristidae,Tmetonyx,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
176808,Arthropoda,Malacostraca,Amphipoda,Uristidae,,1,1,1,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101789,Arthropoda,Malacostraca,Amphipoda,Urothoidae,Urothoe,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,3,0,0,3,3,0,0,0,0,3,3,1,1,3,0,0,0
110387,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Bodotria,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,2,2,0,0,0,0,3,0,3,1,1,0,0,0
110393,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Cumopsis,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,3,3,0,0,0,0,3,0,3,1,1,0,0,0
110391,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Iphinoe,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,2,2,0,0,0,0,3,0,3,1,1,0,0,0
110394,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Vaunthompsonia,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0
110378,Arthropoda,Malacostraca,Cumacea,Bodotriidae,,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0
110398,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,1,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,2,2,2,0,0,0,0,3,0,3,1,1,0,0,0
110399,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastyloides,1,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0
110403,Arthropoda,Malacostraca,Cumacea,Diastylidae,Leptostylis,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,3,3,0,0,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0
110380,Arthropoda,Malacostraca,Cumacea,Diastylidae,,1,1,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,1,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0
110407,Arthropoda,Malacostraca,Cumacea,Lampropidae,Hemilamprops,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0
110412,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,1,3,3,0,0,0,0,3,3,1,1,1,0,0,0
110413,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorellopsis,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,1,1,1,0,0,0,0,3,3,1,1,1,0,0,0
110414,Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,1,1,1,0,0,0,0,3,3,1,1,1,0,0,0
110382,Arthropoda,Malacostraca,Cumacea,Leuconidae,,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,3,1,1,1,0,0,0
110415,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Campylaspis,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,1,0,0,0
110418,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Nannastacus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0
